Data supplied by UK-AIR on 31/3/2023
All Data GMT hour ending  NB:  Upto 18/05/2022 PM10 were measured with a BAM 1020 heated, from 18/05/2022 PM10 were measured with a FIDAS 
Rows begining ## are Provisional
London Bloomsbury PM<sub>2.5</sub> particulate matter (Hourly measured) ug/m-3
   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
30-09-2022, 9.316,10.307, 8.609, 8.797, 9.387,10.189,12.146,13.160,14.458,13.609,10.731, 6.981, 5.991, 5.024, 5.283, 5.448, 4.670, 5.519, 4.434, 3.396, 2.783, 1.698, 1.533, 2.642
01-10-2022, 3.939, 5.118, 6.014, 6.274, 6.274, 6.014, 6.934, 7.476, 7.099, 5.849, 5.401, 5.519, 6.085, 5.731, 5.896, 5.778, 5.212, 5.802, 5.778, 6.722, 6.745, 5.071, 4.788, 5.425
02-10-2022, 5.425, 5.259, 4.764, 4.340, 4.245, 4.151, 4.104, 5.283, 5.637, 5.495, 5.142, 5.047, 5.071, 6.132, 4.552, 4.882, 5.071, 5.802, 7.665, 8.986, 9.175, 8.042, 8.137, 6.604
03-10-2022, 5.708, 8.514, 9.976,10.684,10.259,10.708,14.293,19.033,17.995,13.609,10.731, 8.514, 6.297, 6.533, 6.415, 6.392, 6.792, 6.368, 7.005, 9.009, 9.458, 9.552, 9.127, 8.090
04-10-2022, 6.816, 5.024, 5.283, 5.778, 5.873, 4.222, 3.325, 2.807, 2.901, 2.925, 3.797, 3.302, 3.774, 3.514, 3.113, 3.042, 3.443, 3.420, 3.797, 4.340, 4.175, 3.514, 3.255, 2.995
05-10-2022, 2.948, 2.925, 2.995, 2.995, 2.995, 2.830, 3.325, 3.231, 4.080, 4.788, 5.283, 5.354, 3.844, 3.467, 1.981, 2.075, 2.123, 3.042, 4.764, 5.802, 6.014, 6.462, 6.156, 5.920
06-10-2022, 5.613, 4.859, 5.047, 4.811, 4.717, 5.000, 5.566, 5.873, 6.533, 7.453, 7.618, 7.948, 7.665, 6.769, 5.896, 6.250, 6.274, 6.840, 7.689, 8.443, 7.972, 7.193, 6.769, 5.920
07-10-2022, 5.519, 5.071, 4.906, 4.811, 4.623, 4.953, 4.929, 4.198, 5.212, 5.047, 4.575, 4.292, 4.175, 4.057, 4.245, 4.528, 5.708, 5.189, 3.491, 4.599, 5.401, 5.943, 5.071, 5.401
08-10-2022, 6.132, 6.014, 5.660, 5.566, 5.519, 5.047, 4.859, 5.118, 5.354, 5.472, 5.118, 4.976, 3.962, 3.962, 3.821, 4.009, 3.939, 3.915, 5.283, 8.821,11.958,11.038, 8.467, 7.052
09-10-2022, 6.179, 8.302, 8.797, 5.519, 4.316, 4.127, 4.080, 4.693, 4.693, 4.505, 4.575, 5.094, 4.859, 4.363, 3.892, 3.609, 3.703, 3.986, 5.590, 7.005, 8.231, 8.255, 7.689, 6.863
10-10-2022, 6.580, 5.660, 5.637, 5.236, 5.448, 6.981, 6.274, 3.797, 3.868, 4.953, 5.283, 4.528, 5.024, 6.792, 5.401, 5.094, 6.156, 6.509, 6.627, 7.429, 7.335, 7.241, 7.524, 7.618
11-10-2022, 7.193, 7.146, 7.359, 7.193, 7.500, 7.665, 8.821,10.377,12.476,12.335,10.684, 7.901, 8.302, 8.231, 8.113, 7.783, 7.406, 6.863, 6.981, 8.821,12.264,12.123,10.142, 9.009
12-10-2022, 8.797, 9.198, 7.854, 9.670,10.165, 8.467, 8.231, 8.349, 8.774, 7.925, 7.217, 7.712, 8.255, 6.910, 6.557, 6.085, 7.830, 5.637, 5.967, 7.547, 7.264, 6.745, 5.613, 3.986
13-10-2022, 2.995, 2.759, 3.137, 5.047, 5.660, 5.778, 6.722, 7.736, 8.491,12.264,11.958,11.604, 8.868, 8.467, 8.726, 6.462, 4.859, 5.826, 6.109, 6.675, 8.726, 8.585,11.061,13.632
14-10-2022,14.741,14.340,14.434,13.609,13.066,11.250, 9.410, 8.656, 8.090, 6.203, 6.038, 5.943, 5.472, 4.811, 4.528, 4.953, 4.670, 3.113, 4.741, 5.920, 7.877, 7.311, 6.038, 4.835
15-10-2022, 4.811, 4.859, 6.085, 5.118, 4.835, 4.976, 5.708, 5.778, 3.774, 2.925, 2.571, 3.019, 3.137, 3.915, 4.434, 4.057, 5.731, 6.627, 7.948, 7.901, 8.349, 8.750, 8.137, 7.736
16-10-2022, 6.816, 7.359, 5.826, 5.071, 5.307, 5.519, 6.061, 6.297, 6.368, 5.802, 5.613, 5.660, 6.368, 7.972, 7.925, 7.948, 7.642, 6.486, 6.792, 5.660, 5.047, 3.915, 2.311, 4.575
17-10-2022, 4.953, 4.363, 4.340, 4.575, 4.363, 4.245, 4.127, 3.750, 4.646, 5.849, 7.099, 7.382, 7.406, 6.863, 6.415, 6.156, 6.840, 7.689, 7.547, 9.033, 7.689, 7.311, 7.028, 7.217
18-10-2022, 7.736, 9.080, 7.594, 8.019, 8.467, 8.443,11.156,12.382,13.090,11.934, 7.359, 6.651, 7.382, 6.627, 6.627, 6.156, 6.061, 5.943, 5.637, 6.226, 6.085, 5.094, 5.330, 5.660
19-10-2022, 5.731, 5.826, 5.495, 5.283, 5.896, 6.604, 7.807, 9.576,10.142,10.943,10.991,11.085,10.896,10.495, 9.670,10.377,10.472,10.590,12.311,14.387,14.741,14.741,15.260,16.014
20-10-2022,17.335,18.043,18.090,18.491,19.151,19.977,22.642,17.099,16.651,13.113,10.071,10.330,11.297, 9.033, 2.972, 4.528, 4.080, 4.292, 6.533, 8.255, 8.042, 7.901, 6.792, 9.033
21-10-2022, 8.443, 6.792, 7.146, 8.278, 9.363,10.660,11.297,10.094, 9.788, 8.090, 7.453, 7.524, 9.316, 9.623,10.448, 9.670, 8.821, 9.009, 9.269, 8.821, 7.972, 7.099, 6.368, 4.458
22-10-2022, 3.703, 3.821, 4.127, 3.420, 2.759, 4.104, 5.566, 7.406, 7.453, 7.783, 7.524, 6.863, 6.887, 6.368, 6.085, 6.698, 7.500, 9.741,10.896,12.925,11.156,10.307, 8.915, 7.382
23-10-2022, 6.250, 5.943, 5.778, 6.014, 6.274, 5.495, 4.882, 4.764, 4.741, 5.684, 5.165, 4.741, 5.826, 5.566, 5.826, 7.382, 4.953, 4.505, 7.028,11.250, 9.646, 5.189, 3.019, 2.854
24-10-2022, 4.080, 3.278, 1.156, 1.439, 2.382, 2.170, 1.934, 2.335, 2.877, 3.396, 3.656, 3.797, 4.811, 6.344, 6.557, 6.509, 6.109, 6.887, 6.368, 8.255, 8.019, 6.368, 5.047, 4.528
25-10-2022, 4.104, 4.009, 3.844, 4.269, 4.363, 4.434, 4.835, 5.142, 5.024, 5.401, 5.142, 4.269, 4.505, 4.316, 4.835, 4.906, 5.991, 7.005, 8.349, 7.712, 6.368, 5.991, 6.038, 5.943
26-10-2022, 5.613, 5.377, 5.684, 5.943, 6.179, 5.991, 5.425, 5.330, 5.590, 6.203, 5.826, 6.557, 7.571, 7.500, 7.618, 7.642, 8.278, 9.222,10.826,12.241,11.840,10.590,10.283, 8.278
27-10-2022, 6.981, 6.509, 6.392, 5.920, 6.109, 5.259, 4.929, 5.024, 5.047, 6.934, 7.099, 6.557, 6.109, 6.061, 6.014, 6.698, 8.255, 9.080,11.014,13.915,13.962,13.986,12.807,12.052
28-10-2022,12.052,11.816,12.901,12.594,11.981,12.076,12.170,13.231,13.066, 6.297, 4.976, 4.340, 5.094, 5.519, 5.142, 2.594, 2.759, 4.080, 7.429, 8.561,10.472,10.472,10.024, 8.231
29-10-2022, 7.406, 6.816, 6.203, 5.495, 5.519, 6.486, 6.250, 6.698, 8.160,10.330,12.005,12.052,12.476,10.849,11.580,13.915,16.675,18.208,19.410,19.717,18.278,14.670,10.354, 7.288
30-10-2022, 7.877, 7.901, 6.910, 6.297, 6.486, 6.580, 6.675, 6.392, 4.882, 4.363, 4.104, 4.245, 5.071, 5.660, 5.826, 6.297, 6.557, 7.524, 7.877, 9.363, 9.434, 7.901, 7.123, 6.698
31-10-2022, 6.321, 6.580, 6.486, 6.981, 6.981, 6.840, 6.698, 8.160, 7.759, 7.571, 5.826, 6.344, 4.882, 5.330, 4.882, 5.165, 6.226, 7.217,10.472,16.910,16.156, 9.104, 6.557, 4.316
01-11-2022, 5.189, 4.599, 2.170, 2.759, 5.708, 6.109, 7.264, 8.231, 7.524, 6.061, 6.321, 5.590, 6.462, 3.962, 4.127, 6.368, 7.453, 7.712, 6.722, 7.972, 6.439, 6.840, 6.203, 4.835
02-11-2022, 2.830, 2.099, 2.854, 3.349, 4.292, 4.811, 5.189, 5.967, 6.840, 7.146, 7.335, 6.981, 7.594, 9.009, 9.693, 9.434, 9.033, 9.576, 9.505, 9.104, 7.311, 9.623, 3.514, 2.476
03-11-2022, 3.066, 2.712, 2.005, 2.429, 3.019, 2.594, 1.557, 2.335, 3.042, 4.316, 2.712, 3.538, 4.835, 5.920, 4.175, 4.269, 4.269, 4.340, 6.792, 9.009,11.085, 9.576, 7.146,11.250
04-11-2022,10.283, 8.538,11.132, 8.467, 8.396, 9.623, 7.311, 7.736, 7.571, 8.420, 8.750, 9.552, 5.849, 4.505, 4.387, 4.245, 4.033, 6.014, 7.524,12.170,17.854,15.613,17.760,17.830
05-11-2022,17.642,16.061,14.859,11.179, 8.939, 6.840, 5.118, 4.764, 5.165, 5.660, 5.118, 4.575, 7.335, 7.123, 6.651, 6.462, 4.882, 4.599, 5.094, 7.712,18.986,10.590, 5.613, 3.679
06-11-2022, 2.524, 1.816, 1.698, 1.887, 1.061, 1.109, 1.557, 2.594, 4.552, 1.627, 1.910, 2.642, 6.109, 6.627, 3.349, 2.759, 3.042, 4.033, 5.778, 7.877, 8.939, 8.373, 7.076, 8.019
07-11-2022, 8.986, 8.019, 7.830, 7.406, 8.561, 8.726, 6.509, 8.726, 8.491, 7.830,      , 8.514, 7.264, 7.972, 9.670,11.156, 9.269, 8.821, 8.915, 8.892, 9.410, 8.231, 7.076, 5.826
08-11-2022, 6.297, 6.958, 6.250, 5.354, 5.142, 3.868, 2.901, 5.236, 8.231, 9.245, 7.406, 6.509, 7.476, 7.689, 4.976, 5.896, 6.226, 7.925,11.156,10.495,10.330,10.212, 8.208, 8.255
09-11-2022, 7.500, 7.241, 6.132, 5.731, 4.646, 3.538, 2.665, 3.019, 4.033, 3.090, 2.901, 3.325, 3.726, 3.962, 4.080, 4.458, 4.670, 4.811, 6.486, 7.146, 9.057, 8.986, 7.807, 7.736
10-11-2022, 7.500, 7.005, 6.533, 6.132, 5.991, 5.660, 5.495, 6.061, 6.321, 6.203, 6.840, 7.500, 7.453, 8.231, 8.892, 7.288, 6.698, 6.297, 6.368, 6.415, 6.061, 5.425, 5.024, 3.726
11-11-2022, 2.830, 3.255, 3.774, 3.868, 3.868, 3.844, 4.292, 4.646, 5.024, 5.236, 5.991, 6.675, 6.745, 6.604, 6.580, 6.038, 5.849, 6.887, 7.052, 7.193, 9.080,10.778,13.609,12.689
12-11-2022,12.099,11.675,13.302,12.476,12.406,12.500,12.972,12.028,12.193,13.184,13.160,11.651,11.627,11.934,12.288,11.368,13.679,16.793,18.443,19.906,24.434,23.396,23.302,20.094
13-11-2022,16.226,15.755,15.071,13.184,12.547,14.080,14.552,14.104,14.410,13.844,11.627,15.189,13.868,15.189,16.486,22.594,21.203,21.061,20.684,23.939,24.977,30.495,28.019,29.293
14-11-2022,27.429,24.694,23.420,22.359,22.995,28.538,22.807,19.387,16.769,16.439,14.410,14.788,15.283,18.514,21.179,23.491,23.467,25.826,24.127,20.708,13.231, 5.519, 3.868, 4.175
15-11-2022, 4.481, 4.623, 4.528, 4.410, 4.623, 4.976, 5.755, 4.811, 2.618, 1.792, 1.981, 2.170, 2.807, 3.962, 4.741, 4.859, 4.788, 5.613, 5.472, 6.934, 8.231, 7.783, 6.132, 5.354
16-11-2022, 3.160, 1.627, 1.934, 2.099, 2.052, 1.792, 2.005, 3.208, 3.278, 3.231, 3.090, 3.255, 4.646, 5.967, 5.542, 6.014, 6.439, 8.915, 8.137, 4.953, 4.599, 3.396, 3.491, 7.241
17-11-2022, 8.939, 7.547, 8.585, 2.759, 0.920, 1.675, 2.736, 2.689, 3.632, 4.646, 4.646, 4.859, 5.542, 5.802, 4.269, 3.609, 3.538, 3.774, 4.387, 4.835, 5.660, 5.212, 4.505, 3.892
18-11-2022, 3.491, 3.137, 3.278, 3.231, 2.830, 2.783, 2.830, 3.302, 3.868, 4.764, 4.764, 5.259, 4.670, 3.656, 2.759, 2.712, 3.208, 4.222, 5.165, 5.778, 5.943, 6.156, 5.849, 5.472
19-11-2022, 5.377, 5.212, 5.024, 5.094, 5.024, 4.693, 4.859, 5.024, 5.354, 5.448, 5.519, 5.519, 5.236, 5.283, 5.165, 5.778, 5.684, 7.146, 9.741,11.179,11.745,16.958,18.255,19.057
20-11-2022,12.099,11.226, 9.741, 8.113, 4.080, 4.104, 5.283, 3.656, 3.184, 5.071, 6.415, 7.925, 8.420, 7.948, 8.090, 8.420, 7.099, 5.425, 4.788, 5.259, 5.849, 6.203, 6.344, 6.769
21-11-2022, 6.981, 6.769, 7.123, 7.099, 7.005, 7.099, 7.335, 8.231, 8.208, 7.429, 7.901, 8.939, 8.844, 5.920, 3.892, 3.656, 3.632, 2.406, 2.901, 5.024, 6.816, 6.203, 4.976, 4.292
22-11-2022, 3.255, 2.712, 2.382, 2.311, 2.382, 2.359, 2.052, 3.066, 3.939, 4.481, 4.741, 4.788, 4.693, 4.976, 4.646, 4.033, 4.646, 6.085, 8.514,10.660,12.689,13.538,12.524,10.401
23-11-2022, 7.594, 5.802, 4.693, 5.401, 5.000, 5.047, 6.014, 5.660, 2.618, 1.863, 2.807, 4.623, 6.863, 8.561, 7.406, 7.406, 6.840, 9.127,10.920,13.396,11.226,10.637,10.826, 9.245
24-11-2022, 6.509, 2.123, 2.335, 4.222, 6.109, 7.736, 8.656, 9.599,10.731,12.264,13.892,13.113,10.943,10.920,10.212, 9.623, 6.344, 4.976, 8.986,11.934,12.382,12.995,11.627, 9.505
25-11-2022, 9.859, 9.245, 9.293, 9.505, 8.821, 8.326, 7.948, 8.066, 7.665, 7.170, 7.241, 7.830, 7.170, 7.736, 8.255, 8.609,10.259,12.335,12.995,15.047,15.637,15.307,15.024,11.840
26-11-2022,10.236, 9.316, 8.491, 7.995, 7.830, 7.406, 7.665, 7.925, 9.175, 9.929,10.094, 9.576, 8.656, 8.774, 8.231, 8.090, 8.656, 8.868, 9.104, 9.269,10.142,10.236, 9.316, 3.467
27-11-2022, 1.792, 1.887, 1.792, 1.675, 1.250, 1.274, 1.132, 1.439, 2.500, 3.255, 4.410, 5.472, 6.321, 7.642, 8.373, 8.137,10.637,12.076,11.863,11.580,10.991,11.509,15.684,17.618
28-11-2022,16.226,14.670,12.925,11.910,10.425, 8.443, 7.594, 7.594, 8.962, 8.962, 7.689, 5.495, 5.283, 6.226, 6.368, 6.651, 6.981, 6.910, 4.292, 5.731, 9.693,10.495,11.509,12.146
29-11-2022,15.660,16.061,15.896,14.387,11.061,11.203,12.877,12.311,11.344,15.024,18.962,18.467,16.439,18.396,17.123,11.745,13.538,14.882,19.434,26.061,26.085,26.910,25.613,22.028
30-11-2022,22.618,16.887,16.156,15.024,13.113,13.467,13.726,15.236,18.160,20.024,20.943,21.557,18.561,14.458,17.760,18.113,16.769,19.741,22.547,18.585,15.778,19.340,19.646,18.844
01-12-2022,19.410,19.693,17.429,17.099,17.028,13.420,10.448,11.627,14.670,16.014,19.505,20.448,17.642,16.910,13.609,19.198,22.712,25.495,25.071,27.359,29.977,30.896,26.840,23.514
02-12-2022,18.892,16.486,13.703,11.769, 9.811, 8.373, 9.741,10.967,16.816,16.745,15.094,14.222,14.929,15.708,15.826,16.203,17.948,16.840,12.571,10.778,10.660,10.094, 9.811,10.472
03-12-2022, 9.717,11.344,10.755,10.071,10.401,12.146,10.943,10.189, 9.811, 9.316, 8.231, 8.443, 9.859,11.038,13.538,14.104,15.236,16.580,18.514,19.104,19.835,21.156,17.760,17.241
04-12-2022,17.476,16.439,17.406,20.307,22.524,23.844,24.528,24.599,24.977,22.948,24.269,21.981,20.425,18.726,18.255,16.297,14.906,15.165,15.613,14.481,13.844,15.543,16.415,17.429
05-12-2022,18.609,19.340,19.363,18.396,17.830,16.698,15.283,13.326,13.915,14.552,13.585,12.925,12.476, 9.953, 8.939, 7.476, 5.943, 7.264, 8.703,11.321,11.415, 9.623, 7.712, 6.392
06-12-2022, 5.542, 4.882, 5.802, 6.061, 5.165, 4.033, 4.292, 4.788, 5.094, 5.330, 6.745, 6.226, 4.976, 5.024, 4.575, 4.693, 6.675, 9.458,11.580,13.255,13.090,12.830,12.146,11.038
07-12-2022, 9.104, 9.104, 9.434,10.236, 8.609, 8.208, 8.396, 9.552,11.250,11.203,10.896,10.118, 9.127, 9.576,10.354,10.283,10.778,12.476,14.245,15.660,18.043,18.703,19.057,18.868
08-12-2022,18.443,18.443,18.373,18.609,19.010,20.094,20.000,19.363,17.406,18.255,15.660,13.278,11.816, 9.599, 6.651, 8.066,13.043,14.458,13.939,14.717,17.005,18.160,17.547,14.670
09-12-2022,14.127,14.104,15.425,16.910,17.193,18.349,20.165,17.052,17.524,19.788,20.024,20.425,20.142,20.543,25.566,16.392,17.877,17.382,19.269,24.245,27.241,35.896,34.953,34.033
10-12-2022,29.646,27.594,27.311,25.307,23.561,23.090,22.571,21.887,22.099,21.627,21.793,18.396,16.698,15.330,14.835,13.939,12.618,13.278,16.604,17.123,14.552,14.576,20.094,32.547
11-12-2022,47.429,57.618,65.024,60.330,51.368,40.000,35.094,35.661,35.873,25.354,27.500,29.033,32.288,34.104,35.755,44.222,42.830,35.142,30.260,24.528,22.382,19.340, 9.693, 7.429
12-12-2022, 7.807, 8.538, 9.576, 9.127, 9.764,11.203,11.179,12.995,13.726,13.868,16.061,12.618,13.090,14.505,18.656,21.132,25.071,23.326,21.887,20.283,17.406,16.392,16.863,18.774
13-12-2022,20.543,20.755,21.321,20.613,20.094,19.623,18.986,20.071,20.212,17.712,13.632,10.307,14.363,18.632,17.406,24.859,29.340,31.038,31.627,30.826,28.844,29.033,24.576,24.505
14-12-2022,26.698,26.958,23.184,19.882,18.467,23.420,23.821,21.557,20.519,21.085,21.014,21.604,22.901,24.151,18.632,17.005,15.896,15.731,14.811,12.877,11.651,10.236, 9.269, 8.561
15-12-2022, 8.278, 8.656, 8.892, 9.670,11.344,10.377,11.297,11.934,13.231,14.741,14.929,14.906,11.863,11.321,11.981,12.618,14.458,16.439,16.014,15.212,14.717,14.764,14.009,13.208
16-12-2022,12.830,12.453,13.561,13.679,13.774,13.703,14.646,15.778,18.113,20.024,24.646,27.076,29.245,33.326,30.071,35.731,38.939,45.472,44.953,53.609,54.623,55.920,54.741,40.896
17-12-2022,36.156,24.458,27.642,27.194,20.708,27.807,19.599, 6.840, 7.099, 8.019, 8.679,10.047,10.189,12.689,17.854,16.840,16.698,14.033,15.778,16.816,20.826,26.462,30.330,29.599
18-12-2022,27.500,25.873,23.160,20.283,18.609,19.340,20.778,21.227,22.146,23.302,23.821,23.797,23.844,19.104,14.623,11.557, 9.481, 6.698, 5.401, 5.189, 5.519, 4.505, 2.854, 2.547
19-12-2022, 2.075, 1.627, 2.571, 3.726, 3.797, 2.453, 2.052, 2.193, 2.594, 4.057, 3.726, 3.750, 6.203, 6.863, 6.156, 5.991, 5.307, 7.500, 8.538, 9.175, 9.127, 8.585, 6.698, 4.693
20-12-2022, 4.057, 2.948, 3.042, 4.080, 4.906, 4.976, 3.443, 0.943, 1.368, 3.090, 3.844, 5.212, 7.759, 9.458, 9.764,10.212,11.321,13.821,16.934,17.830,18.656,17.241,15.283,14.033
21-12-2022,12.359,10.566, 9.505, 7.500, 6.462, 5.802, 5.448, 6.156, 7.382, 6.226, 6.203, 7.854, 7.146, 6.156, 6.109, 5.826, 6.179, 7.807, 9.764,11.014,10.613,11.132,10.519, 7.665
22-12-2022, 8.326, 8.915, 9.859,10.826, 8.892, 8.373, 8.019, 6.250, 6.321, 8.561, 7.429, 9.670, 8.962,10.826, 9.576, 9.434, 9.552,13.561,14.222,10.259, 6.344, 4.741, 3.892, 3.915
23-12-2022, 3.915, 4.387, 4.387, 3.797, 2.642, 1.486, 1.156, 2.288, 3.349, 3.609, 3.349, 4.316, 3.797, 4.953, 5.566, 4.198, 5.566, 6.816, 9.646,10.778,12.217,12.759,11.627,11.297
24-12-2022,11.863,12.099,11.981,12.288,11.627,10.755,10.401,10.071, 9.623, 9.859,10.259,10.307,12.453,14.033,14.811,14.882,14.835,14.434,14.599,11.085, 7.594, 6.604, 5.236, 4.764
25-12-2022, 4.434, 3.703, 3.774, 3.726, 3.915, 4.340, 4.222, 4.528, 5.118, 5.024, 4.882, 4.623, 4.811, 4.033, 3.349, 3.915, 4.316, 4.151, 4.175, 3.703, 3.019, 4.340, 4.458, 4.552
26-12-2022, 5.354, 5.425, 5.566, 3.750, 2.005, 1.297, 1.604, 1.910, 2.783, 2.170, 2.217, 3.137, 3.491, 3.349, 3.420, 4.104, 4.222, 4.104, 4.269, 5.236, 5.472, 5.684, 5.354, 4.340
27-12-2022, 3.632, 3.632, 3.774, 3.821, 3.585, 3.231, 3.160, 3.184, 3.703, 4.340, 4.906, 4.741, 5.566, 5.920, 6.274, 7.028, 6.061, 7.429, 6.981, 6.132, 6.297, 4.575, 2.288, 0.991
28-12-2022, 0.637, 0.519, 0.472, 0.495, 0.519, 0.542, 0.377, 0.542, 1.509, 2.264, 2.241, 3.561, 3.491, 3.467, 2.571, 2.476, 4.528, 8.302, 4.882, 7.429,11.675, 9.009, 6.486, 7.264
29-12-2022, 7.972, 7.618, 8.679, 9.693, 9.009, 6.887, 2.901, 2.783, 2.995, 3.325, 2.382, 2.854, 5.142, 5.613, 5.590, 5.448, 6.109, 6.792, 7.359, 8.231, 8.868, 8.443, 7.429, 6.769
30-12-2022, 6.415, 6.958, 7.099, 6.627, 6.580, 6.250, 6.061, 6.061, 4.340, 1.816, 1.179, 1.368, 2.689, 3.278, 3.491, 4.269, 4.953, 3.396, 3.609, 5.943, 6.698, 6.415, 5.967, 5.259
31-12-2022, 3.491, 3.915, 4.222, 3.184, 0.896, 3.231, 5.542, 5.000, 5.566, 6.792, 5.896, 2.901, 3.255, 5.660, 7.217,13.278,16.109,13.821,12.854,11.769,11.958, 7.807, 4.953, 5.991
